Year_Birth,Education,Income,Recency,NumWebVisitsMonth,Complain,Response,Children,total_spent,num_of_purchases,AcceptedCmp,Age,Family_Members,Joined_year,Joined_month,Days_Since_Enrollment,Marital_Status_Alone,Marital_Status_Together,Cluster_Label
1956,2.0,78028.0,38,7,0,1,1,528.0,20.0,2,67.0,2,2012,10,789,1.0,0.0,3
1987,2.0,95169.0,1,1,0,1,0,1901.0,12.0,2,36.0,1,2013,9,453,1.0,0.0,3
1981,0.0,56337.0,25,8,0,1,2,724.0,22.0,2,42.0,4,2013,3,620,0.0,1.0,2
1987,1.0,22434.0,25,8,0,0,1,58.0,7.0,0,36.0,3,2013,2,662,0.0,1.0,2
1954,2.0,36930.0,50,8,0,0,1,297.0,16.0,0,69.0,3,2013,5,569,0.0,1.0,2
1954,1.0,36130.0,46,4,0,1,1,488.0,21.0,1,69.0,2,2013,2,673,1.0,0.0,3
1953,2.0,65569.0,96,3,0,0,1,859.0,23.0,0,70.0,3,2012,5,940,0.0,1.0,1
1952,1.0,83844.0,57,1,0,0,0,1574.0,20.0,1,71.0,2,2013,12,367,0.0,1.0,1
1968,1.0,19514.0,47,8,0,0,2,69.0,10.0,1,55.0,4,2014,1,315,0.0,1.0,2
1963,2.0,36736.0,52,6,0,0,2,17.0,4.0,0,60.0,3,2013,10,428,1.0,0.0,0
1979,1.0,77568.0,30,5,0,0,1,2194.0,21.0,3,44.0,3,2012,8,834,0.0,1.0,3
1976,2.0,49187.0,63,2,0,0,1,116.0,8.0,0,47.0,3,2014,11,36,0.0,1.0,2
1978,1.0,30168.0,51,9,0,0,1,279.0,18.0,0,45.0,2,2013,7,522,1.0,0.0,0
1968,2.0,34053.0,14,8,0,0,1,103.0,7.0,0,55.0,3,2012,10,789,0.0,1.0,2
1971,2.0,38196.0,20,5,0,0,2,44.0,9.0,0,52.0,4,2014,4,233,0.0,1.0,2
1951,2.0,59412.0,56,3,0,0,0,406.0,15.0,0,72.0,2,2014,4,232,0.0,1.0,2
1965,0.0,70924.0,41,3,0,0,0,1363.0,20.0,1,58.0,2,2014,7,156,0.0,1.0,1
1969,1.0,54165.0,72,2,0,0,0,236.0,11.0,0,54.0,2,2013,5,558,0.0,1.0,1
1973,1.0,32300.0,1,8,0,0,1,39.0,5.0,0,50.0,3,2013,3,646,0.0,1.0,2
1976,1.0,20180.0,27,7,0,0,0,137.0,8.0,0,47.0,1,2013,2,655,1.0,0.0,0
1973,1.0,34961.0,77,7,0,0,1,79.0,10.0,0,50.0,3,2014,6,171,0.0,1.0,2
1974,2.0,28440.0,87,8,0,0,1,63.0,6.0,0,49.0,3,2013,7,518,0.0,1.0,2
1953,2.0,64504.0,81,7,0,1,3,1314.0,25.0,0,70.0,5,2013,4,613,0.0,1.0,2
1966,2.0,33564.0,51,5,0,0,1,71.0,6.0,0,57.0,3,2014,6,166,0.0,1.0,2
1978,1.0,17345.0,79,8,0,0,1,58.0,7.0,0,45.0,3,2012,3,1001,0.0,1.0,2
1967,2.0,56320.0,11,4,0,0,1,702.0,21.0,0,56.0,3,2013,8,490,0.0,1.0,1
1978,1.0,28647.0,54,7,0,1,1,94.0,7.0,1,45.0,2,2013,8,473,1.0,0.0,0
1987,0.0,15038.0,93,9,0,0,1,80.0,7.0,0,36.0,2,2013,1,677,1.0,0.0,0
1958,2.0,32173.0,0,4,0,0,1,22.0,5.0,0,65.0,2,2013,1,698,1.0,0.0,0
1964,0.0,68316.0,54,6,0,0,1,1211.0,32.0,0,59.0,3,2012,4,970,0.0,1.0,1
1971,1.0,74538.0,21,3,0,1,0,1461.0,22.0,1,52.0,2,2013,6,526,0.0,1.0,3
1971,1.0,91700.0,58,3,0,1,0,1968.0,20.0,0,52.0,1,2013,1,689,1.0,0.0,3
1969,1.0,68695.0,3,2,0,0,0,1091.0,16.0,0,54.0,2,2014,6,165,0.0,1.0,1
1977,0.0,31056.0,99,8,0,0,1,55.0,5.0,0,46.0,3,2013,1,684,0.0,1.0,2
1973,1.0,79593.0,70,2,0,0,0,1366.0,19.0,1,50.0,2,2014,12,2,0.0,1.0,1
1980,1.0,28071.0,65,8,0,0,0,313.0,13.0,0,43.0,1,2012,8,830,1.0,0.0,0
1958,2.0,37334.0,44,4,0,0,2,62.0,11.0,0,65.0,4,2014,2,284,0.0,1.0,2
1972,2.0,46423.0,6,7,0,0,2,92.0,9.0,0,51.0,3,2013,9,445,1.0,0.0,0
1971,2.0,37126.0,9,6,0,1,1,72.0,6.0,1,52.0,3,2014,3,252,0.0,1.0,2
1953,1.0,47703.0,95,5,0,0,1,655.0,21.0,0,70.0,3,2013,5,557,0.0,1.0,2
1959,1.0,61180.0,70,3,0,0,1,704.0,18.0,1,64.0,3,2014,4,228,0.0,1.0,2
1954,1.0,38998.0,92,8,1,0,2,54.0,8.0,0,69.0,4,2012,3,1001,0.0,1.0,1
1991,1.0,8028.0,62,19,0,0,0,178.0,16.0,0,32.0,1,2012,9,810,1.0,0.0,0
1962,1.0,76081.0,85,2,0,0,0,1033.0,14.0,1,61.0,2,2014,5,198,0.0,1.0,1
1986,1.0,34728.0,2,6,0,1,1,36.0,5.0,0,37.0,3,2013,7,495,0.0,1.0,2
1965,2.0,33168.0,0,7,0,0,1,122.0,10.0,0,58.0,2,2012,10,785,1.0,0.0,0
1966,2.0,33585.0,91,4,0,0,1,122.0,7.0,0,57.0,3,2013,9,438,0.0,1.0,2
1960,2.0,77037.0,3,3,0,0,1,1123.0,27.0,0,63.0,3,2013,10,420,0.0,1.0,1
1984,1.0,35196.0,68,8,0,1,1,497.0,18.0,0,39.0,3,2012,11,754,0.0,1.0,2
1966,1.0,44529.0,98,5,0,0,1,691.0,25.0,1,57.0,3,2013,5,579,0.0,1.0,1
1965,0.0,70924.0,41,3,0,0,0,1363.0,20.0,1,58.0,2,2014,7,156,0.0,1.0,1
1966,2.0,28764.0,16,8,0,0,2,12.0,4.0,1,57.0,4,2014,5,215,0.0,1.0,2
1949,2.0,69098.0,82,5,0,0,0,2440.0,25.0,0,74.0,2,2013,2,659,0.0,1.0,1
1970,0.0,25959.0,1,6,0,1,2,56.0,7.0,0,53.0,3,2013,2,661,1.0,0.0,0
1983,2.0,27100.0,64,7,0,0,1,37.0,5.0,0,40.0,3,2013,5,582,0.0,1.0,2
1985,1.0,70596.0,68,2,0,0,0,968.0,21.0,0,38.0,1,2012,5,941,1.0,0.0,0
1974,1.0,42557.0,98,8,0,0,1,270.0,15.0,0,49.0,3,2012,8,830,0.0,1.0,2
1951,2.0,53312.0,32,7,0,0,0,278.0,12.0,0,72.0,2,2013,9,455,0.0,1.0,2
1952,1.0,72228.0,87,3,0,0,0,1250.0,22.0,0,71.0,1,2012,11,740,1.0,0.0,0
1987,1.0,67605.0,84,1,0,0,0,938.0,17.0,0,36.0,2,2013,3,616,0.0,1.0,1
1949,2.0,62845.0,3,8,0,0,2,1178.0,28.0,1,74.0,4,2012,1,1062,0.0,1.0,2
1958,1.0,65196.0,34,5,0,0,2,1155.0,26.0,1,65.0,4,2013,7,500,0.0,1.0,1
1987,2.0,42000.0,23,5,0,1,0,653.0,20.0,0,36.0,1,2013,10,432,1.0,0.0,3
1973,2.0,35860.0,37,5,0,0,2,49.0,6.0,1,50.0,3,2014,5,202,1.0,0.0,0
1964,2.0,65526.0,22,2,0,0,1,506.0,17.0,0,59.0,3,2014,11,33,0.0,1.0,2
1961,1.0,16860.0,19,7,0,0,2,38.0,8.0,0,62.0,4,2012,12,728,0.0,1.0,2
1992,1.0,83528.0,7,1,0,1,0,1650.0,23.0,2,31.0,1,2014,1,336,1.0,0.0,3
1965,0.0,64176.0,52,6,0,0,1,1826.0,33.0,0,58.0,2,2012,3,1004,1.0,0.0,0
1956,1.0,22304.0,91,8,0,0,0,18.0,4.0,0,67.0,1,2012,4,973,1.0,0.0,0
1978,1.0,67023.0,93,2,1,0,0,906.0,24.0,0,45.0,2,2014,4,248,0.0,1.0,1
1971,2.0,32892.0,78,8,0,0,1,46.0,8.0,0,52.0,3,2014,5,196,0.0,1.0,2
1966,1.0,70713.0,23,3,0,0,1,1477.0,25.0,0,57.0,3,2012,3,1000,0.0,1.0,1
1955,1.0,59925.0,83,6,0,0,1,766.0,23.0,0,68.0,3,2012,11,737,0.0,1.0,1
1953,1.0,39722.0,92,5,0,0,1,47.0,7.0,0,70.0,3,2014,2,286,0.0,1.0,2
1958,1.0,46610.0,4,6,0,0,0,467.0,14.0,0,65.0,2,2013,7,507,0.0,1.0,2
1961,1.0,88347.0,32,1,0,0,0,2116.0,21.0,1,62.0,2,2013,3,640,0.0,1.0,1
1981,2.0,87171.0,27,2,0,0,0,1298.0,25.0,2,42.0,2,2013,1,701,0.0,1.0,3
1976,0.0,26907.0,10,7,0,0,2,22.0,6.0,0,47.0,4,2013,8,474,0.0,1.0,2
1968,2.0,50014.0,9,5,0,0,1,396.0,15.0,0,55.0,2,2014,1,319,1.0,0.0,0
1978,2.0,41014.0,65,7,0,0,1,20.0,4.0,0,45.0,3,2013,4,594,0.0,1.0,2
1965,1.0,66294.0,68,2,0,0,0,967.0,13.0,0,58.0,1,2014,3,265,1.0,0.0,0
1971,1.0,36715.0,16,9,0,1,1,357.0,19.0,0,52.0,3,2012,11,750,0.0,1.0,2
1956,1.0,79456.0,12,3,0,1,0,1401.0,16.0,0,67.0,2,2012,8,837,0.0,1.0,3
1982,1.0,40479.0,95,4,0,0,1,15.0,4.0,0,41.0,3,2013,8,477,0.0,1.0,2
1970,2.0,75345.0,16,3,0,1,0,2087.0,20.0,1,53.0,1,2013,2,673,1.0,0.0,3
1977,1.0,54233.0,46,8,0,0,1,981.0,26.0,0,46.0,3,2013,4,614,0.0,1.0,1
1970,1.0,24163.0,3,4,0,0,2,17.0,6.0,0,53.0,3,2013,12,362,1.0,0.0,0
1958,2.0,84460.0,80,5,0,1,0,523.0,22.0,4,65.0,2,2013,4,615,0.0,1.0,3
1983,1.0,43776.0,77,6,0,0,1,23.0,4.0,0,40.0,3,2014,3,277,0.0,1.0,2
1958,2.0,71691.0,0,2,0,1,0,1192.0,17.0,0,65.0,1,2014,3,265,1.0,0.0,3
1973,2.0,85844.0,62,2,0,0,0,1958.0,20.0,1,50.0,2,2014,5,192,0.0,1.0,1
1974,2.0,39190.0,91,5,0,0,1,133.0,9.0,0,49.0,2,2014,4,225,1.0,0.0,0
1959,1.0,71367.0,24,2,0,0,0,777.0,17.0,0,64.0,2,2013,8,471,0.0,1.0,1
1972,2.0,38578.0,2,8,0,0,2,73.0,9.0,0,51.0,3,2013,6,533,1.0,0.0,0
1965,2.0,57236.0,22,3,0,0,2,121.0,10.0,0,58.0,4,2014,12,4,0.0,1.0,2
1979,1.0,61825.0,56,4,0,0,1,424.0,15.0,0,44.0,2,2013,7,517,1.0,0.0,0
1958,1.0,79803.0,54,1,0,0,1,868.0,13.0,0,65.0,2,2014,2,304,1.0,0.0,0
1986,0.0,80910.0,71,1,0,0,0,756.0,15.0,0,37.0,1,2012,10,767,1.0,0.0,0
1982,2.0,27590.0,38,7,0,0,1,12.0,4.0,0,41.0,3,2013,4,593,0.0,1.0,2
1979,1.0,56775.0,62,5,0,0,1,937.0,25.0,0,44.0,3,2013,2,674,0.0,1.0,1
1975,1.0,83829.0,78,1,0,1,0,1862.0,17.0,3,48.0,1,2013,8,484,1.0,0.0,3
1979,0.0,54210.0,18,5,0,0,1,367.0,14.0,0,44.0,3,2013,5,566,0.0,1.0,1
1986,1.0,38508.0,95,8,0,0,1,443.0,20.0,0,37.0,3,2013,2,667,0.0,1.0,2
1970,1.0,53187.0,66,5,0,0,1,267.0,13.0,0,53.0,3,2013,10,407,0.0,1.0,1
1972,1.0,30023.0,28,8,0,0,1,61.0,6.0,0,51.0,3,2014,3,258,0.0,1.0,2
1960,2.0,76045.0,78,2,0,0,0,1323.0,21.0,1,63.0,1,2013,11,387,1.0,0.0,0
1952,2.0,50870.0,13,5,0,0,1,63.0,6.0,0,71.0,3,2014,6,171,0.0,1.0,2
1970,0.0,15315.0,27,5,0,0,0,64.0,8.0,0,53.0,2,2013,3,639,0.0,1.0,2
1974,0.0,65463.0,17,5,0,0,1,562.0,19.0,1,49.0,3,2014,1,311,0.0,1.0,2
1965,1.0,66480.0,71,4,0,0,2,312.0,19.0,0,58.0,4,2014,5,190,0.0,1.0,2
1954,1.0,76773.0,79,1,0,0,0,1156.0,16.0,0,69.0,1,2013,2,650,1.0,0.0,0
1983,0.0,81698.0,1,5,0,1,0,1104.0,16.0,1,40.0,1,2013,1,703,1.0,0.0,3
1973,2.0,54466.0,78,5,0,0,2,16.0,4.0,0,50.0,3,2014,9,96,1.0,0.0,0
1960,2.0,98777.0,23,1,0,0,0,2008.0,19.0,1,63.0,1,2014,2,293,1.0,0.0,3
1984,2.0,16269.0,75,8,0,0,1,44.0,9.0,0,39.0,2,2013,8,464,1.0,0.0,0
1971,1.0,71819.0,70,6,0,0,1,1574.0,14.0,2,52.0,3,2013,8,466,0.0,1.0,1
1983,2.0,33569.0,10,8,0,1,1,63.0,5.0,1,40.0,3,2013,10,417,0.0,1.0,2
1983,2.0,36262.0,24,6,0,1,0,426.0,12.0,1,40.0,2,2013,9,443,0.0,1.0,2
1966,0.0,22634.0,47,8,0,0,0,96.0,6.0,0,57.0,2,2013,1,690,0.0,1.0,2
1978,0.0,47025.0,98,9,0,0,1,635.0,23.0,0,45.0,3,2013,12,363,0.0,1.0,1
1968,1.0,70566.0,4,3,0,0,1,757.0,22.0,0,55.0,2,2013,6,545,1.0,0.0,0
1979,2.0,31605.0,15,7,0,0,1,125.0,9.0,0,44.0,3,2012,11,745,0.0,1.0,2
1973,2.0,52034.0,67,7,0,0,2,332.0,16.0,0,50.0,3,2013,5,569,1.0,0.0,0
1979,1.0,48526.0,32,3,0,0,1,135.0,8.0,0,44.0,2,2013,12,348,1.0,0.0,0
1954,1.0,46734.0,40,7,0,0,1,330.0,14.0,0,69.0,3,2012,11,749,0.0,1.0,2
1962,1.0,39552.0,54,8,0,1,2,384.0,20.0,0,61.0,3,2012,12,719,1.0,0.0,0
1966,1.0,86358.0,78,8,0,0,2,1722.0,18.0,0,57.0,3,2012,8,851,1.0,0.0,0
1977,1.0,46931.0,94,3,0,0,3,78.0,7.0,0,46.0,5,2014,4,227,0.0,1.0,2
1985,0.0,16581.0,51,4,0,0,0,24.0,4.0,0,38.0,1,2013,12,371,1.0,0.0,0
1952,0.0,63998.0,42,4,0,1,0,1168.0,25.0,0,71.0,1,2013,12,352,1.0,0.0,3
1951,2.0,67381.0,67,7,0,0,1,957.0,17.0,1,72.0,3,2013,1,691,0.0,1.0,1
1967,1.0,25930.0,87,7,0,0,2,15.0,4.0,0,56.0,3,2013,10,423,1.0,0.0,0
1978,1.0,42693.0,29,5,0,0,1,57.0,5.0,0,45.0,3,2014,7,154,0.0,1.0,2
1976,1.0,85606.0,89,3,0,0,1,1956.0,24.0,1,47.0,3,2012,12,726,0.0,1.0,1
1985,1.0,72903.0,74,4,0,1,0,2013.0,21.0,3,38.0,1,2013,10,404,1.0,0.0,3
1974,0.0,49669.0,97,6,0,0,1,326.0,14.0,0,49.0,3,2014,5,197,0.0,1.0,2
1968,2.0,36778.0,63,9,0,0,2,77.0,9.0,0,55.0,4,2012,5,943,0.0,1.0,2
1962,2.0,85696.0,88,1,0,1,0,1313.0,20.0,0,61.0,1,2013,3,642,1.0,0.0,3
1989,2.0,10979.0,34,5,0,0,0,30.0,8.0,0,34.0,1,2014,5,199,1.0,0.0,0
1961,1.0,49678.0,81,7,0,0,1,315.0,14.0,0,62.0,3,2013,2,673,0.0,1.0,2
1953,2.0,56129.0,65,4,0,0,1,660.0,22.0,0,70.0,3,2013,6,535,0.0,1.0,2
1989,1.0,37155.0,51,5,0,0,1,74.0,7.0,0,34.0,3,2013,1,675,0.0,1.0,2
1978,0.0,21282.0,76,6,0,0,1,46.0,7.0,0,45.0,2,2014,11,32,1.0,0.0,0
1962,2.0,33419.0,76,7,0,0,1,86.0,8.0,0,61.0,2,2013,8,477,1.0,0.0,0
1945,1.0,63285.0,84,3,0,0,0,1103.0,25.0,0,78.0,1,2013,5,575,1.0,0.0,0
1974,2.0,21255.0,56,4,0,0,1,61.0,11.0,0,49.0,3,2014,1,320,0.0,1.0,2
1981,1.0,42162.0,31,6,0,1,1,145.0,9.0,1,42.0,3,2013,11,383,0.0,1.0,2
1956,1.0,54450.0,0,8,0,0,2,684.0,31.0,0,67.0,4,2012,9,814,0.0,1.0,2
1954,2.0,57744.0,91,8,0,0,1,411.0,16.0,0,69.0,3,2013,12,361,0.0,1.0,2
1986,1.0,26576.0,40,9,0,1,1,27.0,4.0,1,37.0,2,2012,10,785,1.0,0.0,0
1943,2.0,57513.0,59,6,0,0,0,1060.0,27.0,0,80.0,1,2013,6,548,1.0,0.0,0
1964,1.0,68142.0,96,6,0,0,1,1459.0,24.0,0,59.0,3,2012,8,830,0.0,1.0,1
1979,1.0,7500.0,61,8,0,0,1,18.0,4.0,0,44.0,3,2012,8,830,0.0,1.0,2
1974,1.0,83145.0,14,2,0,1,0,1833.0,26.0,1,49.0,2,2012,9,806,0.0,1.0,3
1960,2.0,54197.0,16,1,0,0,1,237.0,12.0,0,63.0,3,2014,3,278,0.0,1.0,2
1963,2.0,23091.0,98,7,0,0,2,48.0,10.0,0,60.0,3,2014,5,193,1.0,0.0,0
1976,1.0,46049.0,11,7,0,1,2,515.0,26.0,0,47.0,4,2013,7,504,0.0,1.0,2
1974,1.0,56715.0,52,4,0,0,0,1020.0,15.0,0,49.0,2,2012,5,939,0.0,1.0,1
1961,1.0,79410.0,19,1,0,0,0,1370.0,11.0,0,62.0,2,2014,5,192,0.0,1.0,1
1951,1.0,57304.0,61,5,0,0,1,1026.0,25.0,0,72.0,3,2013,11,399,0.0,1.0,1
1965,1.0,44375.0,73,5,0,0,1,301.0,12.0,0,58.0,3,2014,3,259,0.0,1.0,2
1956,1.0,54450.0,0,8,0,0,2,684.0,31.0,0,67.0,4,2012,9,814,0.0,1.0,2
1965,1.0,59594.0,74,7,0,0,1,499.0,17.0,1,58.0,3,2012,10,778,0.0,1.0,2
1994,1.0,80685.0,55,2,0,0,0,1004.0,21.0,0,29.0,2,2012,8,837,0.0,1.0,1
1974,2.0,40344.0,48,7,0,0,1,218.0,12.0,0,49.0,3,2013,10,420,0.0,1.0,2
1972,1.0,62710.0,53,4,0,0,1,606.0,22.0,0,51.0,3,2013,5,563,0.0,1.0,1
1968,0.0,48985.0,13,3,0,0,1,75.0,6.0,0,55.0,3,2013,5,579,0.0,1.0,1
1968,1.0,35322.0,34,8,0,0,3,106.0,9.0,0,55.0,5,2012,8,837,0.0,1.0,2
1948,1.0,77142.0,54,2,0,0,0,990.0,17.0,0,75.0,2,2013,5,557,0.0,1.0,1
1969,1.0,81657.0,69,1,0,0,0,1097.0,16.0,0,54.0,1,2014,1,319,1.0,0.0,0
1996,0.0,14421.0,81,5,0,0,0,16.0,4.0,1,27.0,2,2014,2,293,0.0,1.0,2
1974,0.0,20130.0,99,8,0,0,0,34.0,5.0,0,49.0,2,2014,3,265,0.0,1.0,2
1990,2.0,74214.0,3,5,0,0,0,1711.0,16.0,0,33.0,2,2012,8,833,0.0,1.0,1
1957,2.0,66726.0,61,7,0,0,2,438.0,17.0,1,66.0,4,2014,12,6,0.0,1.0,2
1979,0.0,23724.0,65,8,0,0,1,75.0,7.0,0,44.0,3,2013,8,493,0.0,1.0,2
1960,2.0,47353.0,93,5,0,0,1,225.0,13.0,0,63.0,3,2013,11,389,0.0,1.0,2
1952,2.0,33444.0,24,8,0,0,2,18.0,4.0,0,71.0,4,2012,3,1001,0.0,1.0,2
1981,1.0,54386.0,8,3,0,0,1,470.0,17.0,0,42.0,3,2013,5,569,0.0,1.0,1
1981,1.0,28510.0,72,5,0,0,2,91.0,9.0,0,42.0,3,2013,4,603,1.0,0.0,0
1991,2.0,90638.0,29,1,0,0,0,2510.625,18.0,1,32.0,1,2014,2,297,1.0,0.0,3
1950,1.0,48070.0,33,7,1,0,1,504.0,19.0,0,73.0,3,2013,1,693,0.0,1.0,1
1957,1.0,43140.0,68,6,0,0,1,235.0,11.0,0,66.0,3,2013,5,585,0.0,1.0,2
1961,2.0,54959.0,55,7,0,1,1,1232.0,21.0,1,62.0,2,2013,1,687,1.0,0.0,3
1958,0.0,15056.0,76,5,0,0,2,88.0,12.0,0,65.0,3,2013,3,642,1.0,0.0,0
1971,1.0,26954.0,17,7,0,0,1,17.0,4.0,0,52.0,2,2014,8,124,1.0,0.0,0
1985,1.0,22327.0,94,5,0,0,1,24.0,5.0,0,38.0,2,2013,2,667,1.0,0.0,0
1965,1.0,44393.0,86,4,0,0,2,60.0,7.0,0,58.0,4,2013,8,472,0.0,1.0,2
1952,2.0,62000.0,25,4,0,0,1,1020.0,26.0,1,71.0,2,2013,8,469,1.0,0.0,0
1962,2.0,31497.0,22,8,0,0,1,155.0,10.0,0,61.0,3,2012,6,908,0.0,1.0,2
1974,0.0,45894.0,15,5,0,0,2,51.0,5.0,0,49.0,4,2014,2,283,0.0,1.0,2
1970,2.0,78579.0,35,3,0,1,0,1812.0,16.0,0,53.0,1,2012,12,715,1.0,0.0,3
1969,2.0,67369.0,81,4,0,1,1,1461.0,25.0,2,54.0,2,2012,11,750,1.0,0.0,3
1960,1.0,58401.0,55,4,0,0,1,96.0,6.0,0,63.0,2,2014,4,231,1.0,0.0,0
1952,1.0,62307.0,94,5,0,0,1,160.0,9.0,0,71.0,2,2014,2,293,1.0,0.0,0
1969,2.0,43641.0,50,6,0,0,2,139.0,10.0,0,54.0,4,2013,4,594,0.0,1.0,2
1968,2.0,63841.0,64,6,0,0,1,908.0,22.0,0,55.0,2,2013,4,595,1.0,0.0,0
1965,0.0,46891.0,91,4,0,0,1,183.0,8.0,0,58.0,3,2013,1,697,0.0,1.0,2
1969,2.0,70091.0,11,8,0,0,1,1161.0,19.0,1,54.0,3,2013,3,616,0.0,1.0,1
1972,2.0,78075.0,72,1,0,0,0,988.0,14.0,0,51.0,2,2014,5,217,0.0,1.0,1
1961,0.0,59184.0,6,5,0,0,1,1072.0,27.0,0,62.0,2,2012,9,819,1.0,0.0,0
1977,1.0,54809.0,0,4,0,0,2,174.0,12.0,0,46.0,4,2013,11,393,0.0,1.0,2
1959,1.0,58113.0,66,7,1,0,1,758.0,22.0,0,64.0,3,2013,1,681,0.0,1.0,1
1958,2.0,51412.0,42,4,0,0,1,195.0,11.0,0,65.0,3,2013,12,341,0.0,1.0,2
1979,1.0,15287.0,60,7,0,1,1,31.0,6.0,1,44.0,2,2012,10,788,1.0,0.0,0
1957,2.0,66636.0,64,1,0,0,0,1084.0,17.0,0,66.0,2,2013,8,477,0.0,1.0,1
1956,2.0,50965.0,87,8,0,0,1,685.0,22.0,1,67.0,3,2013,2,655,0.0,1.0,2
1965,2.0,84618.0,96,2,0,0,0,1672.0,26.0,1,58.0,2,2013,11,380,0.0,1.0,1
1990,1.0,18351.0,1,7,0,0,0,43.0,6.0,0,33.0,2,2013,10,404,0.0,1.0,2
1957,2.0,40451.0,54,5,0,0,2,49.0,5.0,1,66.0,4,2014,2,294,0.0,1.0,2
1965,1.0,36317.0,53,7,0,0,1,133.0,9.0,0,58.0,3,2013,5,564,0.0,1.0,2
1957,1.0,42213.0,96,7,0,0,1,363.0,15.0,1,66.0,3,2013,12,362,0.0,1.0,2
1955,1.0,65748.0,58,1,1,0,1,545.0,18.0,0,68.0,3,2013,4,601,0.0,1.0,1
1972,1.0,77044.0,12,4,0,0,1,1065.0,31.0,1,51.0,3,2013,10,406,0.0,1.0,1
1969,1.0,74918.0,78,3,0,0,0,2047.0,21.0,1,54.0,2,2013,12,369,0.0,1.0,1
1972,1.0,56721.0,64,6,0,0,2,296.0,15.0,0,51.0,4,2012,10,767,0.0,1.0,2
1975,1.0,42160.0,26,6,0,1,2,140.0,11.0,0,48.0,3,2013,6,527,1.0,0.0,0
1965,1.0,61559.0,8,3,0,0,1,530.0,17.0,0,58.0,2,2013,7,508,1.0,0.0,0
1963,2.0,33629.0,49,9,0,0,2,152.0,13.0,0,60.0,4,2012,8,851,0.0,1.0,2
1991,2.0,68682.0,56,2,0,0,0,1598.0,24.0,0,32.0,2,2013,6,545,0.0,1.0,1
1963,1.0,34377.0,55,7,0,0,1,114.0,8.0,0,60.0,2,2013,1,687,1.0,0.0,0
1986,0.0,8940.0,25,8,0,0,1,101.0,10.0,0,37.0,2,2012,8,837,1.0,0.0,0
1973,1.0,26228.0,50,8,0,0,1,25.0,4.0,0,50.0,3,2013,9,441,0.0,1.0,2
1957,0.0,77297.0,84,4,0,0,0,789.0,22.0,1,66.0,1,2013,1,680,1.0,0.0,0
1981,1.0,40211.0,30,8,0,0,2,87.0,7.0,1,42.0,4,2013,7,495,0.0,1.0,2
1958,2.0,33438.0,81,5,0,0,2,90.0,11.0,0,65.0,3,2013,9,441,1.0,0.0,0
1959,2.0,75032.0,74,3,0,0,1,1215.0,20.0,0,64.0,3,2013,4,588,0.0,1.0,1
1955,2.0,61284.0,76,6,0,0,0,811.0,22.0,1,68.0,1,2013,12,362,1.0,0.0,0
1986,1.0,22518.0,36,5,0,1,1,61.0,7.0,1,37.0,3,2012,10,776,0.0,1.0,2
1975,2.0,54730.0,64,4,0,0,1,405.0,18.0,0,48.0,3,2013,8,479,0.0,1.0,2
1955,2.0,38452.0,62,7,0,0,2,72.0,9.0,0,68.0,4,2014,3,252,0.0,1.0,2
1971,1.0,44421.0,53,8,0,0,2,189.0,14.0,0,52.0,3,2013,2,660,1.0,0.0,0
1986,2.0,38197.0,86,5,0,0,1,40.0,5.0,0,37.0,3,2013,6,526,0.0,1.0,2
1978,1.0,41986.0,15,4,0,0,1,63.0,10.0,0,45.0,2,2014,9,96,1.0,0.0,0
1983,1.0,28427.0,67,8,0,0,1,52.0,7.0,0,40.0,3,2013,3,626,0.0,1.0,2
1976,2.0,37395.0,47,6,0,0,1,39.0,5.0,0,47.0,3,2014,2,305,0.0,1.0,2
1971,1.0,64722.0,47,6,0,0,1,805.0,25.0,0,52.0,3,2014,5,195,0.0,1.0,2
1956,2.0,55249.0,81,3,0,0,1,130.0,8.0,0,67.0,3,2014,4,234,0.0,1.0,2
1972,1.0,84906.0,98,2,0,0,0,1631.0,24.0,3,51.0,2,2013,4,606,0.0,1.0,3
1989,1.0,28691.0,56,8,0,0,1,34.0,5.0,0,34.0,3,2013,4,609,0.0,1.0,2
1952,1.0,44213.0,48,6,0,0,2,152.0,12.0,0,71.0,3,2013,11,373,1.0,0.0,0
1984,0.0,25707.0,18,7,0,0,1,21.0,5.0,0,39.0,2,2014,1,323,1.0,0.0,0
1967,2.0,59062.0,74,4,0,0,3,71.0,7.0,0,56.0,5,2013,3,637,0.0,1.0,2
1962,1.0,76624.0,68,1,0,0,1,899.0,23.0,1,61.0,2,2014,5,197,1.0,0.0,0
1947,2.0,66000.0,36,1,0,0,0,711.0,10.0,0,76.0,2,2014,4,231,0.0,1.0,2
1978,2.0,27683.0,90,8,0,0,1,351.0,16.0,0,45.0,3,2012,4,973,0.0,1.0,2
1971,1.0,1730.0,65,20,0,0,0,8.0,15.0,0,52.0,1,2014,5,203,1.0,0.0,0
1992,0.0,7500.0,63,9,0,0,1,119.0,11.0,0,31.0,2,2012,3,1000,1.0,0.0,0
1968,1.0,40521.0,82,5,0,0,2,21.0,4.0,0,55.0,4,2013,5,582,0.0,1.0,2
1973,2.0,20427.0,63,8,0,0,1,10.0,4.0,0,50.0,3,2014,3,258,0.0,1.0,2
1975,1.0,65106.0,55,6,0,0,1,973.0,27.0,1,48.0,3,2014,5,197,0.0,1.0,1
1965,2.0,69969.0,64,3,0,1,0,1536.0,13.0,2,58.0,2,2013,8,467,0.0,1.0,3
